id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1383295195941244929,1383261772275085313,2021-04-17 11:29:09 +0545,2021-04-17,11:29:09,+0545,1476769400,dendikapan,CDCA Kapan,,@HeYprtystranger Congratulations for your success 🙌  https://t.co/sKLGD3q44S,en,[],[],['https://pbs.twimg.com/media/EzJzpTbVIAYLbBK.jpg'],1,0,1,[],[],https://twitter.com/DendiKapan/status/1383295195941244929,False,,1,https://pbs.twimg.com/media/EzJzpTbVIAYLbBK.jpg,kathmandu,,,,,,"[{'screen_name': 'HeYprtystranger', 'name': 'Rekha chettri', 'id': '1263473617314156544'}]",,,,
1380919833450188800,1380919833450188800,2021-04-10 22:10:19 +0545,2021-04-10,22:10:19,+0545,1291056033129828354,iamjuneli,Iamjuneli,"{'type': 'Point', 'coordinates': [27.76666667, 85.3]}","The woods are lovely ,dark and deep !!! But I have promise to keep !! - Robert Frost  Grateful for every single day 🙌🙌 @ Tarakeshwar  https://t.co/0LEKBM5vU6",en,[],['https://www.instagram.com/p/CNfffirs3Bw/?igshid=hmrpyldehl8t'],[],0,0,1,[],[],https://twitter.com/iamjuneli/status/1380919833450188800,False,,0,,kathmandu,,,,,,[],,,,
1375777400319963136,1375777400319963136,2021-03-27 17:36:07 +0545,2021-03-27,17:36:07,+0545,979529525519441920,callmeheyush,AyushVayush,,The reason why I like hanging at chiyawala most of the time 🙌🥳  https://t.co/QpQuPPpUw7,en,[],[],[],0,3,28,[],[],https://twitter.com/callmeheyush/status/1375777400319963136,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1375777037361704966/pu/img/vNw-74fHlPdWaKYB.jpg,kathmandu,,,,,,[],,,,
1371463917256458240,1371463917256458240,2021-03-15 19:55:53 +0545,2021-03-15,19:55:53,+0545,825572142813114368,beingdibu,Dibu,"{'type': 'Point', 'coordinates': [27.68307017, 85.3994919]}","Take it easy, bro🙌 @samundra_poudyal @ Radhe Radhe Chock Bhaktapur  https://t.co/Nd7YTYmd5X",hi,[],['https://www.instagram.com/p/CMcTcQLneaeRpi07DRD4KbeZdnTruQjtYE-Oyg0/?igshid=1kzu92s228vuw'],[],0,0,2,[],[],https://twitter.com/beingdibu/status/1371463917256458240,False,,0,,kathmandu,,,,,,[],,,,
1354344408632549376,1354344408632549376,2021-01-27 14:09:04 +0545,2021-01-27,14:09:04,+0545,1300611650303778817,kanchanmhrjn,khokho⁷,,Got vaccinated 🙌🙌  https://t.co/O6fEae5Xa7,en,[],[],['https://pbs.twimg.com/media/EsuZDSzU4AIiMQt.jpg'],2,0,2,[],[],https://twitter.com/KanchanMhrjn/status/1354344408632549376,False,,1,https://pbs.twimg.com/media/EsuZDSzU4AIiMQt.jpg,kathmandu,,,,,,[],,,,
1350739281371774978,1350739281371774978,2021-01-17 15:23:34 +0545,2021-01-17,15:23:34,+0545,1185919188126203904,sanct_uary,Swuwu,,Will smith and Martin Lawrence we're the bad bois @AstroRochak 🙌😘  https://t.co/Y87SGbEvHc,en,"[{'screen_name': 'astrorochak', 'name': 'la flame', 'id': '1195361041883877376'}]",[],['https://pbs.twimg.com/media/Er7KNkEVcAEYN7h.jpg'],0,0,1,[],[],https://twitter.com/sanct_uary/status/1350739281371774978,False,,1,https://pbs.twimg.com/media/Er7KNkEVcAEYN7h.jpg,kathmandu,,,,,,[],,,,
1339996048131932160,1339996048131932160,2020-12-18 23:53:48 +0545,2020-12-18,23:53:48,+0545,824631117097623552,exploredinary,Exploredinary,"{'type': 'Point', 'coordinates': [27.713776, 85.310244]}","Classic NEPAL contained in one image 🙌❤️ March 2020 #nepal #exploredinary #lumixs1h #wherelumixgoes #danieldriensky @ Kathmandu, Nepal  https://t.co/9SiBGuLyn7",en,[],['https://www.instagram.com/p/CI8tg5BHH1b/?igshid=yk93z4sl0qe6'],[],0,1,0,"['nepal', 'exploredinary', 'lumixs1h', 'wherelumixgoes', 'danieldriensky']",[],https://twitter.com/exploredinary/status/1339996048131932160,False,,0,,kathmandu,,,,,,[],,,,
1327973105428434950,1327973105428434950,2020-11-15 19:38:55 +0545,2020-11-15,19:38:55,+0545,1385478276,pandavrajesh,Dr Rajesh Pandav,,"Beautiful senset - #Nepal  We are #InThisTogether to beat #COVID19  Here are 5⃣ tips that help you stay safe to protect yourself and others: 🙌 clean hands 😷 wear a mask 📏 stay distant 🤧 cough, sneeze safely 🪟 open windows  👉  https://t.co/BSTOvsyc3Y  https://t.co/HpqCCZeeXO",en,[],['http://bit.ly/2u1Ybvr'],['https://pbs.twimg.com/media/Em3ogEVVoAEkRpG.jpg'],0,1,6,"['nepal', 'inthistogether', 'covid19']",[],https://twitter.com/PandavRajesh/status/1327973105428434950,False,,1,https://pbs.twimg.com/media/Em3ogEVVoAEkRpG.jpg,kathmandu,,,,,,[],,,,
1325818547533049858,1325818547533049858,2020-11-09 20:57:28 +0545,2020-11-09,20:57:28,+0545,1385478276,pandavrajesh,Dr Rajesh Pandav,,"Good evening! Stay safe &amp; healthy during #COVID19  🙌Maintain clean hands  😷Wear a mask  🧍🏽‍♀️↔️🧍🏽‍♂️Physical distancing  🤭Avoid touching your face  🏠If unwell, stay home  🤧Cover your coughs &amp; sneeze with a bent elbow or a tissue  🥵If you show any symptoms, seek medical attention  https://t.co/sqy4RtqtFb",en,[],[],"['https://pbs.twimg.com/media/EmZA6KLVkAELOHg.jpg', 'https://pbs.twimg.com/media/EmZA66VU0AAeU9G.jpg', 'https://pbs.twimg.com/media/EmZA7mqVgAAj8kp.jpg', 'https://pbs.twimg.com/media/EmZA8NYUYAIX8Yw.jpg']",0,1,3,['covid19'],[],https://twitter.com/PandavRajesh/status/1325818547533049858,False,,1,https://pbs.twimg.com/media/EmZA6KLVkAELOHg.jpg,kathmandu,,,,,,[],,,,
1321862307220054016,1321861936569491456,2020-10-29 22:56:47 +0545,2020-10-29,22:56:47,+0545,3577959613,ankitk___,Ankit Khadka | अंकित खड्का🇳🇵,,@AshrafAli9343 😄😄🙌🙌,und,[],[],[],0,0,0,[],[],https://twitter.com/ankitk___/status/1321862307220054016,False,,0,,kathmandu,,,,,,"[{'screen_name': 'AshrafAli9343', 'name': 'Ashraf Ali', 'id': '1261813550173036545'}]",,,,
